name,score,budget_x,original_index,year,revenue_to_budget,lang_Arabic,lang_Basque,"lang_Bokmål, Norwegian, Norwegian Bokmål",lang_Cantonese,"lang_Catalan, Valencian",lang_Central Khmer,lang_Chinese,lang_Czech,lang_Danish,"lang_Dutch, Flemish",lang_Dzongkha,lang_English,lang_Finnish,lang_French,lang_Galician,lang_German,lang_Greek,lang_Gujarati,lang_Hindi,lang_Hungarian,lang_Icelandic,lang_Indonesian,lang_Irish,lang_Italian,lang_Japanese,lang_Kannada,lang_Korean,lang_Latin,lang_Latvian,lang_Macedonian,lang_Malay,lang_Malayalam,lang_No Language,lang_Norwegian,lang_Persian,lang_Polish,lang_Portuguese,lang_Romanian,lang_Russian,"lang_Spanish, Castilian",lang_Swedish,lang_Tagalog,lang_Tamil,lang_Telugu,lang_Thai,lang_Turkish,lang_Ukrainian,lang_Vietnamese,ctr_AR,ctr_AT,ctr_AU,ctr_BE,ctr_BO,ctr_BR,ctr_CA,ctr_CH,ctr_CL,ctr_CN,ctr_CO,ctr_CZ,ctr_DE,ctr_DK,ctr_DO,ctr_ES,ctr_FI,ctr_FR,ctr_GB,ctr_GR,ctr_GT,ctr_HK,ctr_HU,ctr_ID,ctr_IE,ctr_IL,ctr_IN,ctr_IR,ctr_IS,ctr_IT,ctr_JP,ctr_KR,ctr_LV,ctr_MU,ctr_MX,ctr_MY,ctr_NL,ctr_NO,ctr_PE,ctr_PH,ctr_PL,ctr_PR,ctr_PY,ctr_RU,ctr_SE,ctr_SG,ctr_SU,ctr_TH,ctr_TR,ctr_TW,ctr_UA,ctr_US,ctr_UY,ctr_VN,ctr_ZA,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Nan,Romance,Science_Fiction,Thriller,Tv_Movie,War,Western,text_pca_1,text_pca_2,text_pca_3,text_pca_4,text_pca_5,text_pca_6,text_pca_7,text_pca_8,text_pca_9,text_pca_10,text_pca_11,text_pca_12,text_pca_13,text_pca_14,text_pca_15,text_pca_16,text_pca_17,text_pca_18,text_pca_19,text_pca_20,text_pca_21,text_pca_22,text_pca_23,text_pca_24,text_pca_25,text_pca_26,text_pca_27,text_pca_28,text_pca_29,text_pca_30,text_pca_31,text_pca_32,text_pca_33,text_pca_34,text_pca_35,text_pca_36,text_pca_37,text_pca_38,text_pca_39,text_pca_40,text_pca_41,text_pca_42,text_pca_43,text_pca_44,text_pca_45,text_pca_46,text_pca_47,text_pca_48,text_pca_49,text_pca_50,text_pca_51,text_pca_52,text_pca_53,text_pca_54,text_pca_55,text_pca_56,text_pca_57,text_pca_58,text_pca_59,text_pca_60,text_pca_61,text_pca_62,text_pca_63,text_pca_64,text_pca_65,text_pca_66,text_pca_67,text_pca_68,text_pca_69,text_pca_70,text_pca_71,text_pca_72,text_pca_73,text_pca_74,text_pca_75
Chaos,0.63,0.06519597209901289,6033,0.6799999999999997,2.200920599966645e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8331845,-0.0022695977,-0.03611398,0.5008165,0.11119784,0.26794752,1.422771,1.4394797,-0.54097116,-0.27800968,-0.042761553,-0.49753404,0.9263023,-0.72231895,0.32438955,0.47807598,1.4477489,0.84456223,1.0821856,0.73804665,0.807293,-0.45140266,0.062614374,-0.047278214,0.5463968,1.6751306,0.45565122,-0.06502043,0.84322476,0.54155976,0.22856721,0.3321069,-0.4904512,-0.2409492,-0.642081,-0.70428777,-0.17708664,-0.6913983,0.2955756,0.06188225,0.39301652,0.5973325,0.26650763,0.06367783,-0.16647524,0.23345661,-0.11006765,-0.81666005,-0.7798956,1.4611918,-0.27441353,-0.08297699,0.1939675,0.32757312,0.27507704,-0.13073528,-0.19958553,0.037335034,0.4382966,0.24791361,0.2698606,-0.7467302,-0.17745827,-0.15612537,0.5305646,0.6239171,-0.33005974,0.27180117,0.80271804,0.29728907,-0.050241552,1.53513,-0.40251663,0.3612004,0.031177752
Taxi 3,0.5700000000000001,0.03149954783746567,6034,0.6200000000000045,0.0004265103437190591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86310923,0.41355953,0.33433327,-0.08977279,0.072202615,-0.5455818,0.4354694,1.0816514,0.19469257,-0.72847617,-0.56694484,-0.057089724,0.8710416,0.2219713,-0.111868635,1.8588479,0.56533015,0.1912031,0.89816606,0.5228851,0.90600294,0.95166194,-0.4109213,0.42304924,0.5760098,-0.029948035,0.28845784,0.5264336,0.05174574,-0.26566812,-0.095256664,1.2178307,-1.0125343,-1.3630219,0.36760595,-1.1093482,0.39269513,-0.9058092,0.16966578,-0.1897935,-0.3732797,-0.5233599,-0.00038349623,-0.15840119,-1.2068094,0.40749055,0.26808184,-0.25972882,0.553992,0.17821558,1.557893,-1.3349338,0.33711702,0.580339,0.32454976,-0.8651486,0.15221994,0.56752366,-0.4162651,-1.3339038,0.94109297,-1.337641,0.3215399,-0.27903566,0.057823446,0.34948534,-0.8962907,1.1595466,0.5603523,-0.8249235,-0.87418133,0.91038704,-1.3916531,-1.8581948,-0.035199836
Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,0.81,0.2153298469056226,6035,0.8200000000000003,0.000714400397651249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8049169,-0.8638092,0.39729586,0.27812013,0.97794515,0.54005456,0.17857431,1.6130286,0.085180506,-0.3049755,-0.7549411,1.4410796,-0.36695394,-0.18382597,-0.14740936,0.4356104,-0.6072275,1.0000942,0.17198274,-0.052763864,0.41500565,-0.77770865,0.51598096,-0.17030077,0.12175292,-0.23600753,0.031635582,-0.6012016,1.3960886,-0.63677776,0.5935327,0.017119143,0.5160839,0.36908326,-1.3019171,-0.21937172,-1.2413577,2.0852082,0.4983408,-1.0001888,0.545775,-1.4365896,1.3748164,0.0060191033,-0.18896103,-0.15289958,-1.0925549,0.59747756,0.6810299,0.15652172,2.0372496,-0.66578954,-0.4956265,-0.610112,-1.2635344,0.98201954,0.2281857,-1.0043062,-0.845987,-0.58811027,1.1329863,-0.37555838,-1.4430315,-0.28937075,-0.960899,0.3564774,0.7405663,1.1951199,1.1761916,-0.9342723,-1.2592374,-1.1809113,0.056068674,0.99270576,1.534747
Welcome to the Sticks,0.67,0.02389067784292275,6036,0.720000000000006,0.0021043768508607276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6259321,0.18197979,0.9302073,0.08386214,-0.36492676,-0.062442575,1.4446442,-0.013448645,-0.74474275,0.867406,0.6158696,1.2047157,0.43117175,-0.06425528,1.4866081,0.12229583,-0.25656745,0.9427607,0.14208452,-1.5797552,0.6778111,0.014232754,-0.18432033,1.3078287,-1.1327423,-0.16845517,-0.020006247,1.0566974,-0.31674027,-1.0800881,-0.42811692,-1.5863531,0.8650179,-0.78939587,1.0262603,-0.10375584,0.56796074,0.2698935,0.78619045,-0.8227962,0.19294249,-0.8992727,0.8383047,-0.70362574,-1.5260757,0.50932336,0.050354436,-0.07988116,0.39928082,-1.2481372,-0.083568834,-0.3021498,-0.042359445,0.66036844,-0.14863408,-0.6252557,-0.058482032,-0.09581169,0.30016008,-0.24753816,0.4443076,0.39200962,-0.20759572,0.15780564,-0.9211252,0.7186319,0.0879371,-0.34179485,0.6017214,-1.3582369,-0.54357564,-0.56634027,-1.0689232,0.225256,-0.66714114
Czyściec,0.55,0.30867981192438626,6037,1.0,0.0003022034679496456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35085985,-0.6758318,-1.0793886,0.08132696,1.2239796,-0.20843753,0.6322216,0.5402721,-0.27896428,-1.0896068,-0.6610859,0.15682544,-0.47053117,-0.6784544,0.65374273,-0.48124573,-0.62380403,0.64455163,-0.53914094,-0.6660121,-1.091383,-1.0132891,-0.82011163,-0.380066,-0.40809622,0.18509951,0.8962349,-0.7899416,0.016661884,-0.55739284,-0.60078275,-0.5952289,0.1912622,0.50455207,0.29632974,0.2731311,0.84912175,0.91902035,0.39749745,-0.8964387,-0.2635148,-0.56875604,0.8687343,-1.4141552,-0.8184426,-0.20532596,0.8839022,1.7762957,0.35017395,-0.11223269,0.18495874,-0.33823588,0.550774,-1.4073255,0.5512197,-0.78811604,0.38833117,0.88085914,-0.658703,0.45634347,1.7532037,1.5342252,-0.97729015,0.37735227,-0.25462422,-0.13990809,0.39870575,0.1383314,0.34138703,-0.7933714,1.0557193,-1.1291348,-0.58935326,-1.0867907,-0.44336292
The Monkey King 3,0.54,0.1586763748891116,6038,0.9200000000000017,7.0520262318964255e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.37994078,-1.1967071,0.74292165,0.2963975,0.6200359,0.4342824,-0.9581729,-0.44535708,0.38528726,-0.39926967,0.7036649,-0.18062048,-1.024796,0.14282833,-0.011148634,0.13243464,-1.3125974,0.3057951,-0.003257742,-0.56971467,-0.35975027,-0.44776705,0.08993454,0.67639536,0.5573746,0.4961912,0.6134196,1.0602405,0.11679078,1.1213634,-0.7660084,-0.97322494,0.41156447,0.009138251,-0.3941928,-0.91829014,-0.8427978,-0.08160291,0.089789204,0.39123675,-1.069832,-0.27361676,0.43447614,-0.7281421,-0.09022594,0.40338698,0.31071657,-0.2062955,-0.73467207,-0.0019426612,0.13847944,0.2633816,-0.023250533,0.31952843,0.30865374,-0.13997777,0.13238646,0.49982008,-0.43015864,-0.65325004,1.6320643,-0.7013674,1.3630737,-0.0882576,-0.7668585,-0.557656,-0.11777387,0.40177414,0.23674007,-0.07602086,0.3534061,-1.2921762,-0.31371117,-0.91913486,-0.729098
The Grace Card,0.73,0.00041187900261888615,6039,0.7800000000000011,0.001147618918558675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75488234,-0.61639297,0.06706372,0.2570367,0.2625975,0.060316406,-0.28704754,-0.3498496,0.52700335,-0.36140677,0.5547394,-0.049366597,-0.052371997,-0.40591213,-0.48898953,0.64646006,0.09713613,0.118182555,-0.32453546,0.8171072,-0.5354795,-1.0636603,-0.302772,0.23307978,-0.19486345,-0.1580319,0.6734151,0.13173981,-0.37008122,-0.3050827,-0.5374628,-0.19006546,0.11171288,0.14085083,-0.22938265,-0.5675675,0.08324509,1.2092505,-0.8357899,-1.0527941,-1.2837477,0.040999666,0.5873468,0.85308504,1.0542812,-0.72862107,1.250137,0.74688417,0.33034986,0.73559195,0.42702243,0.58341175,-0.7023394,-1.0517886,-0.41153964,-0.67886084,0.84444135,0.9463983,0.48246711,-0.042374972,-0.6988751,0.8404123,-0.96963364,0.23836872,-0.6239267,-0.37945056,-0.13016415,0.65727973,-1.0295634,-0.21852566,0.68181026,0.20312107,0.89760196,-0.17893064,0.8970238
The Furies,0.55,0.19063362886619187,6042,0.9400000000000048,0.00034964137180499275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.6172987,0.8905832,1.1089897,-1.4969419,1.259224,-1.5295496,-0.17484698,0.36834174,0.08231034,-0.50671226,-1.1872084,-0.02262152,-1.5324967,0.08471782,-2.6082578,-1.452918,-0.09273092,-1.6659381,-0.4345479,2.1083324,-2.2839854,-0.98607755,-1.373266,-1.6931248,3.590783,0.5146679,2.0573592,-0.72104335,0.5836742,-0.62785316,1.3767052,-1.738137,2.8573568,-0.53013325,-1.7141207,0.19519286,0.5284224,-2.2812018,0.4793202,1.6694692,1.3842862,-1.7117028,2.5886059,0.30108845,-0.41326222,1.0356531,1.9056545,-0.8561915,1.1380728,-0.3500434,0.2850131,-1.3446852,-0.06263726,1.1392155,-1.0830735,0.87467253,-3.676632,-0.7945198,-1.2047762,0.3046657,-1.0345222,0.18077724,0.38638803,-0.63960725,-0.9195607,0.043977343,1.835512,2.2057285,0.09259637,0.4840781,1.5172267,0.44706953,-0.35514122,0.80193776,-1.5404004
Donnie Brasco,0.75,0.07606578637693134,6043,0.5,0.00017615931839968236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9933416,0.04978527,0.039541893,0.7647994,-0.03643832,1.2560152,-0.7864258,-0.3475914,2.7732968,-1.5479536,0.53803545,-0.39699942,1.1788929,-1.6595469,-0.27989036,-0.82265484,0.73259676,-0.3887993,0.71355706,1.339896,2.3306992,0.44162303,-2.0361347,0.59761167,0.086420536,1.0025619,1.1731508,-3.4488466,0.8339966,1.5336075,-1.7366409,-1.6393211,1.034401,-0.6710148,2.0278304,-2.2339895,-0.16054246,-0.8262682,1.1581087,-1.3297775,-0.19648434,1.8028673,-0.72245,1.4200338,0.063072085,-0.6135033,-0.5946809,-1.0586008,-1.7145821,1.2970103,-1.2588578,-1.3435761,0.18603083,-0.621241,-0.9734554,2.1122265,-0.7112916,-2.5338464,0.7890395,-1.6135696,0.102921434,0.8326417,0.85457057,1.3039957,-1.6228358,1.3622967,1.2692178,-0.05682976,-0.03856811,-0.70831937,0.8251443,2.0005372,0.51284343,-2.530139,-1.0472811
Flatliners,0.65,0.05650012067667812,6044,0.36000000000000654,0.0002226370174002573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.6277379,-2.445736,0.7974849,-0.10424103,0.009736226,-0.69403803,-0.10128431,-0.5143741,-0.5220505,-0.57194966,0.092734426,0.71207523,-0.013950357,-0.6059851,0.38101032,-0.6502094,0.8093687,-0.30512467,-0.95291215,0.48371956,-1.0404772,0.561898,0.5338,0.9404608,0.07920275,-0.32464612,-0.0023916515,-2.4821506,0.058039397,0.32732075,-0.7561237,-0.23414028,-2.4959953,-0.2952156,-0.5788948,-0.8481779,1.5474777,2.6166449,-1.6002647,0.37331784,-0.2951864,-0.6563989,0.43825176,-0.50989217,-1.1839051,-0.022219146,-0.4377121,0.32338983,0.28833288,0.44965014,-0.4678083,-0.28055358,-1.0662341,-2.0855806,-1.6260413,0.0417342,0.34435147,-0.50662106,1.1725335,1.3001543,-0.16614495,0.7815215,-0.8015571,-0.36156142,-0.57179254,-0.38417694,0.055218328,-1.1402406,-0.40998036,-1.2646611,-0.65125495,0.06872312,0.47843194,-0.3925502,-0.5071675
Crazy Safari,0.47000000000000003,0.2438957188279923,6046,0.38000000000000256,0.0007161880253042328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2354704,-1.0082375,-0.07469876,-0.051313013,2.2949271,0.0828099,-0.04775702,0.63184327,-0.016743485,-0.8091575,-0.57499456,-0.73396194,-0.5779236,0.14620666,1.0119177,0.17452098,-0.041766863,-0.54581195,0.6500998,-2.2936385,0.18212736,0.4404047,-0.5156512,1.8819313,0.06295147,0.2526261,-0.5616745,0.6410424,-0.117108144,0.009211082,0.5954943,-0.13305189,-0.19339253,-0.15220024,-0.59378636,-0.6962301,0.7457756,-0.5638378,0.1508251,0.9184681,-0.5161101,1.2308671,2.1747928,1.3414389,1.3208055,0.47967294,-0.16911438,0.19720578,1.485428,0.0228985,0.048541646,-0.4456502,0.32603955,-0.06474779,-1.0501926,0.4302843,0.5145005,-0.46996808,-0.3143236,-1.0901237,0.5656099,-0.46660048,-0.18691403,-0.35453922,0.7289921,0.3383704,-1.3208585,0.5580907,0.44378275,-1.4591651,-0.16361156,-1.5000547,0.33547667,0.8542958,0.20840669
Downfall,0.78,0.03984702171219315,6047,0.6600000000000037,0.00047459682605725063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.2294006,-1.3004503,0.07437387,1.8610384,-0.9179253,-0.33609706,0.5609934,1.2138299,0.32818213,-0.1343809,0.019239122,0.6224577,-0.30865338,0.0034756223,0.9687373,0.8008713,0.25932607,0.52721006,-0.21239725,0.49724224,0.31639007,-0.82693195,0.74929357,0.48659444,1.417322,-0.7158644,0.23568006,0.39878178,-1.3072594,0.079203986,-1.5187951,0.115898706,0.3050638,0.26334837,0.6880584,0.3781513,0.82249093,-0.7430165,0.74446625,-1.2021087,1.0845463,1.6692157,-0.04212238,0.720599,0.8320464,1.3328613,-0.24802636,-0.21509282,-0.12606676,0.5523924,-0.101144925,0.42548537,0.25651553,0.491806,0.73818195,-0.41420788,-1.1043763,-0.41173476,0.35151112,-0.37157586,-0.9459937,0.48220852,-0.08075343,0.28329712,0.357507,-0.38611358,-0.31915292,0.40405604,0.73501414,-0.08723408,0.2064254,-1.5186988,-0.28159213,1.1171734,0.16575266
Wolves,0.59,0.039108417832008587,6048,0.8400000000000034,4.742119024557751e-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.45999116,0.095359005,0.22127663,0.95081323,-0.6627071,-0.5219751,-1.8107088,0.81399506,0.8067269,-0.3603903,0.34830648,0.33192125,-0.4503893,-1.2019966,0.58181566,0.1362657,-0.42219713,-0.035120994,-0.21212435,-2.2495394,-1.0231842,0.6653659,-0.47915578,-0.61842036,-0.6403417,0.94537836,1.3937677,-0.07063669,-0.26242754,-0.11384292,0.4724266,0.90333456,-0.1667006,-0.5402455,-1.033779,-0.089620724,0.37522185,-0.02526137,-0.26944694,-0.64971155,0.13316932,-1.080153,-0.24788408,-0.15763485,-0.28755862,-0.4088424,-0.0028854816,-0.36369917,-1.6164671,-0.25256005,-0.23202299,0.8344122,-0.5133625,0.3260173,-0.11906052,-0.2927122,-0.35261524,-0.6698615,-0.18245368,-0.13108177,0.9775171,-0.55252385,-0.1048657,-0.2945992,0.5954494,-1.9127873,-0.43841907,0.42879587,1.0757364,-0.83174163,-0.7538782,-0.53832644,0.45984256,0.65167224,0.8371843
Next,0.6,0.15215448632236053,6049,0.7000000000000028,9.924854110979478e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.23002037,-0.0979105,0.31940994,0.44706857,-0.5322342,0.32171026,0.30853155,0.29081738,-0.06545391,0.2344687,-0.011222245,-0.5770397,-1.1305807,-0.26695585,-1.1897006,-0.0819386,0.74526495,0.9040917,0.69799364,0.8524163,1.0531486,0.5018136,-0.3254714,0.40277025,-1.1840514,0.1687266,0.6223044,1.2295728,0.48242253,0.1616094,1.1164962,-0.9670115,-0.14069442,-0.2920517,0.3730191,0.057785816,0.50529504,0.53937596,0.0069239805,0.13744338,-0.44664437,-0.09176235,0.077628635,-0.026632257,-0.05215478,0.46207753,-0.19798069,0.44530925,0.16352513,-1.1367475,0.12535141,-0.9710015,0.06367888,-0.2184779,-0.21794418,-0.13626333,0.41537553,-0.028845217,0.5029873,-0.14790967,0.64616007,-0.044634935,-0.36645538,0.52761817,-0.2626408,0.19134279,-0.72543955,0.75422615,-0.052830424,0.4680934,0.8811997,-0.24908198,-0.084084965,0.6535045,-1.4510354
Kidnapping Mr. Heineken,0.6,0.008539891761867762,6051,0.8600000000000065,6.311149269182859e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2.8421626,-0.26138905,0.108556055,1.4725164,0.65428984,-0.6832488,-1.0812138,0.41993245,0.15173161,-1.2813325,0.09438615,0.1460123,0.7974064,-2.4064994,0.8657905,-0.5241156,-1.2582691,1.049755,0.082179345,-0.6417629,-0.567006,1.1634738,1.1400708,2.1289861,-0.2871296,1.7493577,-2.0521257,1.2131933,1.2845547,-0.45441243,-0.050072983,0.0078183245,-0.0063685584,-0.8401258,-0.28581518,-0.53760046,-0.8035677,0.08179882,0.07771172,-0.030217784,0.19712304,0.5771744,-2.0796363,-0.28774625,0.726076,0.18711892,-0.31442514,-1.1014979,0.9874998,1.9359126,0.6809804,-0.82510424,1.3703561,1.5000722,0.30526704,1.1271154,0.6882456,1.3079293,1.0105274,1.3751594,1.7988986,-0.32269418,0.31819075,0.22560182,1.4566603,-0.14546421,-0.8338908,-0.573685,0.91537654,-0.92835087,2.5580568,-0.33274096,-0.6437957,-0.2786677,1.1655661
Convoy,0.63,0.02606464069850644,6052,0.12000000000000455,0.00035407973438909433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25574565,-0.8366135,-0.96311945,0.04409165,-0.7434613,0.4746923,-1.1547551,-0.16704378,-0.75730115,-0.10333737,0.33772403,-1.1013504,0.35170108,-0.21333833,0.30770212,0.77828187,0.9830266,-0.02924083,0.07786682,1.2414008,0.8921747,-0.10672138,-0.82990295,1.6932209,-0.77696025,1.1558949,-0.008227187,0.74835443,0.2570306,0.49461445,0.21194339,0.21037902,-0.06938187,-1.2380382,-0.39899793,0.23689772,0.081637226,-1.8833269,0.4253615,-0.62830925,-0.085089676,0.4957759,-0.68328464,0.8234389,-0.60965574,0.2651145,-0.3649116,1.0613221,0.64163685,0.43429637,-0.002081852,1.2375724,-0.34144542,-0.27087894,-1.3295026,-1.1248122,1.2858386,-0.03496137,-1.6626378,0.15381213,-1.5751688,-0.7963136,0.66566855,-0.5244227,0.81066614,-0.94591165,0.77051455,0.10388402,0.2198109,-0.11429258,-0.4846064,-1.7160865,-0.3638859,-0.4688356,-0.23991618
